iteration,operation,algorithm,duration_ms,tracemalloc_peak_bytes,tracemalloc_current_bytes,payload_size_bytes,timestamp,environment
79,raw_kyber_keygen,Kyber512,0.008500006515532732,5828.4,18.4,800,2026-03-27T13:28:44.877122+00:00,arm64-darwin
80,raw_kyber_keygen,Kyber512,0.009333016350865364,5828.4,18.4,800,2026-03-27T13:28:44.877123+00:00,arm64-darwin
81,raw_kyber_keygen,Kyber512,0.01225003506988287,5828.4,18.4,800,2026-03-27T13:28:44.877124+00:00,arm64-darwin
82,raw_kyber_keygen,Kyber512,0.01087499549612403,5828.4,18.4,800,2026-03-27T13:28:44.877125+00:00,arm64-darwin
83,raw_kyber_keygen,Kyber512,0.009874987881630659,5828.4,18.4,800,2026-03-27T13:28:44.877126+00:00,arm64-darwin
84,raw_kyber_keygen,Kyber512,0.00866700429469347,5828.4,18.4,800,2026-03-27T13:28:44.877127+00:00,arm64-darwin
85,raw_kyber_keygen,Kyber512,0.008583010639995337,5828.4,18.4,800,2026-03-27T13:28:44.877128+00:00,arm64-darwin
86,raw_kyber_keygen,Kyber512,0.009750016033649445,5828.4,18.4,800,2026-03-27T13:28:44.877128+00:00,arm64-darwin
87,raw_kyber_keygen,Kyber512,0.008750008419156075,5828.4,18.4,800,2026-03-27T13:28:44.877129+00:00,arm64-darwin
88,raw_kyber_keygen,Kyber512,0.008458038792014122,5828.4,18.4,800,2026-03-27T13:28:44.877130+00:00,arm64-darwin
89,raw_kyber_keygen,Kyber512,0.008542032446712255,5828.4,18.4,800,2026-03-27T13:28:44.877131+00:00,arm64-darwin
90,raw_kyber_keygen,Kyber512,0.009707990102469921,5828.4,18.4,800,2026-03-27T13:28:44.877132+00:00,arm64-darwin
91,raw_kyber_keygen,Kyber512,0.008583010639995337,5828.4,18.4,800,2026-03-27T13:28:44.877133+00:00,arm64-darwin
92,raw_kyber_keygen,Kyber512,0.00825000461190939,5828.4,18.4,800,2026-03-27T13:28:44.877134+00:00,arm64-darwin
93,raw_kyber_keygen,Kyber512,0.008541974239051342,5828.4,18.4,800,2026-03-27T13:28:44.877135+00:00,arm64-darwin
94,raw_kyber_keygen,Kyber512,0.008583010639995337,5828.4,18.4,800,2026-03-27T13:28:44.877136+00:00,arm64-darwin
95,raw_kyber_keygen,Kyber512,0.008583010639995337,5828.4,18.4,800,2026-03-27T13:28:44.877137+00:00,arm64-darwin
96,raw_kyber_keygen,Kyber512,0.008457980584353209,5828.4,18.4,800,2026-03-27T13:28:44.877138+00:00,arm64-darwin
97,raw_kyber_keygen,Kyber512,0.008624978363513947,5828.4,18.4,800,2026-03-27T13:28:44.877139+00:00,arm64-darwin
98,raw_kyber_keygen,Kyber512,0.008583010639995337,5828.4,18.4,800,2026-03-27T13:28:44.877140+00:00,arm64-darwin
99,raw_kyber_keygen,Kyber512,0.009792041964828968,5828.4,18.4,800,2026-03-27T13:28:44.877141+00:00,arm64-darwin
0,raw_kyber_encapsulate,Kyber512,0.011249969247728586,4130.0,18.4,768,2026-03-27T13:28:44.878701+00:00,arm64-darwin
1,raw_kyber_encapsulate,Kyber512,0.011333031579852104,4130.0,18.4,768,2026-03-27T13:28:44.878703+00:00,arm64-darwin
2,raw_kyber_encapsulate,Kyber512,0.011000025551766157,4130.0,18.4,768,2026-03-27T13:28:44.878705+00:00,arm64-darwin
3,raw_kyber_encapsulate,Kyber512,0.010040996130555868,4130.0,18.4,768,2026-03-27T13:28:44.878706+00:00,arm64-darwin
4,raw_kyber_encapsulate,Kyber512,0.011958007235080004,4130.0,18.4,768,2026-03-27T13:28:44.878707+00:00,arm64-darwin
5,raw_kyber_encapsulate,Kyber512,0.012041011359542608,4130.0,18.4,768,2026-03-27T13:28:44.878708+00:00,arm64-darwin
6,raw_kyber_encapsulate,Kyber512,0.009790994226932526,4130.0,18.4,768,2026-03-27T13:28:44.878709+00:00,arm64-darwin
7,raw_kyber_encapsulate,Kyber512,0.009583018254488707,4130.0,18.4,768,2026-03-27T13:28:44.878710+00:00,arm64-darwin
8,raw_kyber_encapsulate,Kyber512,0.009584007784724236,4130.0,18.4,768,2026-03-27T13:28:44.878711+00:00,arm64-darwin
9,raw_kyber_encapsulate,Kyber512,0.011166033800691366,4130.0,18.4,768,2026-03-27T13:28:44.878712+00:00,arm64-darwin
10,raw_kyber_encapsulate,Kyber512,0.011791998986154795,4130.0,18.4,768,2026-03-27T13:28:44.878713+00:00,arm64-darwin
11,raw_kyber_encapsulate,Kyber512,0.010540999937802553,4130.0,18.4,768,2026-03-27T13:28:44.878714+00:00,arm64-darwin
12,raw_kyber_encapsulate,Kyber512,0.011665979400277138,4130.0,18.4,768,2026-03-27T13:28:44.878715+00:00,arm64-darwin
13,raw_kyber_encapsulate,Kyber512,0.009832961950451136,4130.0,18.4,768,2026-03-27T13:28:44.878716+00:00,arm64-darwin
14,raw_kyber_encapsulate,Kyber512,0.00966701190918684,4130.0,18.4,768,2026-03-27T13:28:44.878717+00:00,arm64-darwin
15,raw_kyber_encapsulate,Kyber512,0.009874987881630659,4130.0,18.4,768,2026-03-27T13:28:44.878718+00:00,arm64-darwin
16,raw_kyber_encapsulate,Kyber512,0.043000036384910345,4130.0,18.4,768,2026-03-27T13:28:44.878718+00:00,arm64-darwin
17,raw_kyber_encapsulate,Kyber512,0.010500021744519472,4130.0,18.4,768,2026-03-27T13:28:44.878719+00:00,arm64-darwin
18,raw_kyber_encapsulate,Kyber512,0.009750016033649445,4130.0,18.4,768,2026-03-27T13:28:44.878720+00:00,arm64-darwin
19,raw_kyber_encapsulate,Kyber512,0.009875046089291573,4130.0,18.4,768,2026-03-27T13:28:44.878721+00:00,arm64-darwin
20,raw_kyber_encapsulate,Kyber512,0.009582960046827793,4130.0,18.4,768,2026-03-27T13:28:44.878722+00:00,arm64-darwin
21,raw_kyber_encapsulate,Kyber512,0.009874987881630659,4130.0,18.4,768,2026-03-27T13:28:44.878723+00:00,arm64-darwin
22,raw_kyber_encapsulate,Kyber512,0.009791983757168055,4130.0,18.4,768,2026-03-27T13:28:44.878724+00:00,arm64-darwin
23,raw_kyber_encapsulate,Kyber512,0.009791983757168055,4130.0,18.4,768,2026-03-27T13:28:44.878725+00:00,arm64-darwin
24,raw_kyber_encapsulate,Kyber512,0.009582960046827793,4130.0,18.4,768,2026-03-27T13:28:44.878726+00:00,arm64-darwin
25,raw_kyber_encapsulate,Kyber512,0.009750016033649445,4130.0,18.4,768,2026-03-27T13:28:44.878727+00:00,arm64-darwin
26,raw_kyber_encapsulate,Kyber512,0.009540992323309183,4130.0,18.4,768,2026-03-27T13:28:44.878728+00:00,arm64-darwin
27,raw_kyber_encapsulate,Kyber512,0.009375042282044888,4130.0,18.4,768,2026-03-27T13:28:44.878728+00:00,arm64-darwin
28,raw_kyber_encapsulate,Kyber512,0.009416951797902584,4130.0,18.4,768,2026-03-27T13:28:44.878729+00:00,arm64-darwin
29,raw_kyber_encapsulate,Kyber512,0.009583018254488707,4130.0,18.4,768,2026-03-27T13:28:44.878730+00:00,arm64-darwin
30,raw_kyber_encapsulate,Kyber512,0.01133297337219119,4130.0,18.4,768,2026-03-27T13:28:44.878731+00:00,arm64-darwin
31,raw_kyber_encapsulate,Kyber512,0.010666029993444681,4130.0,18.4,768,2026-03-27T13:28:44.878732+00:00,arm64-darwin
32,raw_kyber_encapsulate,Kyber512,0.009582960046827793,4130.0,18.4,768,2026-03-27T13:28:44.878733+00:00,arm64-darwin
33,raw_kyber_encapsulate,Kyber512,0.009541981853544712,4130.0,18.4,768,2026-03-27T13:28:44.878734+00:00,arm64-darwin
34,raw_kyber_encapsulate,Kyber512,0.009541981853544712,4130.0,18.4,768,2026-03-27T13:28:44.878735+00:00,arm64-darwin
35,raw_kyber_encapsulate,Kyber512,0.009500014130026102,4130.0,18.4,768,2026-03-27T13:28:44.878736+00:00,arm64-darwin
36,raw_kyber_encapsulate,Kyber512,0.009540992323309183,4130.0,18.4,768,2026-03-27T13:28:44.878737+00:00,arm64-darwin
37,raw_kyber_encapsulate,Kyber512,0.0118750031106174,4130.0,18.4,768,2026-03-27T13:28:44.878737+00:00,arm64-darwin
38,raw_kyber_encapsulate,Kyber512,0.011541007552295923,4130.0,18.4,768,2026-03-27T13:28:44.878738+00:00,arm64-darwin
39,raw_kyber_encapsulate,Kyber512,0.009541981853544712,4130.0,18.4,768,2026-03-27T13:28:44.878739+00:00,arm64-darwin
40,raw_kyber_encapsulate,Kyber512,0.009500014130026102,4130.0,18.4,768,2026-03-27T13:28:44.878740+00:00,arm64-darwin
41,raw_kyber_encapsulate,Kyber512,0.009499955922365189,4130.0,18.4,768,2026-03-27T13:28:44.878741+00:00,arm64-darwin
42,raw_kyber_encapsulate,Kyber512,0.009500014130026102,4130.0,18.4,768,2026-03-27T13:28:44.878742+00:00,arm64-darwin
43,raw_kyber_encapsulate,Kyber512,0.009540992323309183,4130.0,18.4,768,2026-03-27T13:28:44.878743+00:00,arm64-darwin
44,raw_kyber_encapsulate,Kyber512,0.009541981853544712,4130.0,18.4,768,2026-03-27T13:28:44.878744+00:00,arm64-darwin
45,raw_kyber_encapsulate,Kyber512,0.009750016033649445,4130.0,18.4,768,2026-03-27T13:28:44.878745+00:00,arm64-darwin
46,raw_kyber_encapsulate,Kyber512,0.009874987881630659,4130.0,18.4,768,2026-03-27T13:28:44.878746+00:00,arm64-darwin
47,raw_kyber_encapsulate,Kyber512,0.009749957825988531,4130.0,18.4,768,2026-03-27T13:28:44.878746+00:00,arm64-darwin
48,raw_kyber_encapsulate,Kyber512,0.009500014130026102,4130.0,18.4,768,2026-03-27T13:28:44.878747+00:00,arm64-darwin
49,raw_kyber_encapsulate,Kyber512,0.009791983757168055,4130.0,18.4,768,2026-03-27T13:28:44.878748+00:00,arm64-darwin
50,raw_kyber_encapsulate,Kyber512,0.009542040061205626,4130.0,18.4,768,2026-03-27T13:28:44.878749+00:00,arm64-darwin
51,raw_kyber_encapsulate,Kyber512,0.009707990102469921,4130.0,18.4,768,2026-03-27T13:28:44.878750+00:00,arm64-darwin
52,raw_kyber_encapsulate,Kyber512,0.01333298860117793,4130.0,18.4,768,2026-03-27T13:28:44.878751+00:00,arm64-darwin
53,raw_kyber_encapsulate,Kyber512,0.010541989468038082,4130.0,18.4,768,2026-03-27T13:28:44.878752+00:00,arm64-darwin
54,raw_kyber_encapsulate,Kyber512,0.009707990102469921,4130.0,18.4,768,2026-03-27T13:28:44.878753+00:00,arm64-darwin
55,raw_kyber_encapsulate,Kyber512,0.009707990102469921,4130.0,18.4,768,2026-03-27T13:28:44.878754+00:00,arm64-darwin
56,raw_kyber_encapsulate,Kyber512,0.009790994226932526,4130.0,18.4,768,2026-03-27T13:28:44.878754+00:00,arm64-darwin
57,raw_kyber_encapsulate,Kyber512,0.00962504418566823,4130.0,18.4,768,2026-03-27T13:28:44.878755+00:00,arm64-darwin
58,raw_kyber_encapsulate,Kyber512,0.009707990102469921,4130.0,18.4,768,2026-03-27T13:28:44.878756+00:00,arm64-darwin
59,raw_kyber_encapsulate,Kyber512,0.009665964171290398,4130.0,18.4,768,2026-03-27T13:28:44.878757+00:00,arm64-darwin
60,raw_kyber_encapsulate,Kyber512,0.009707990102469921,4130.0,18.4,768,2026-03-27T13:28:44.878758+00:00,arm64-darwin
61,raw_kyber_encapsulate,Kyber512,0.009749957825988531,4130.0,18.4,768,2026-03-27T13:28:44.878760+00:00,arm64-darwin
62,raw_kyber_encapsulate,Kyber512,0.009624985978007317,4130.0,18.4,768,2026-03-27T13:28:44.878761+00:00,arm64-darwin
63,raw_kyber_encapsulate,Kyber512,0.009541981853544712,4130.0,18.4,768,2026-03-27T13:28:44.878762+00:00,arm64-darwin
64,raw_kyber_encapsulate,Kyber512,0.009583018254488707,4130.0,18.4,768,2026-03-27T13:28:44.878763+00:00,arm64-darwin
65,raw_kyber_encapsulate,Kyber512,0.009583949577063322,4130.0,18.4,768,2026-03-27T13:28:44.878764+00:00,arm64-darwin
66,raw_kyber_encapsulate,Kyber512,0.00962504418566823,4130.0,18.4,768,2026-03-27T13:28:44.878765+00:00,arm64-darwin
67,raw_kyber_encapsulate,Kyber512,0.009750016033649445,4130.0,18.4,768,2026-03-27T13:28:44.878766+00:00,arm64-darwin
68,raw_kyber_encapsulate,Kyber512,0.009750016033649445,4130.0,18.4,768,2026-03-27T13:28:44.878767+00:00,arm64-darwin
69,raw_kyber_encapsulate,Kyber512,0.00962504418566823,4130.0,18.4,768,2026-03-27T13:28:44.878768+00:00,arm64-darwin
70,raw_kyber_encapsulate,Kyber512,0.00962504418566823,4130.0,18.4,768,2026-03-27T13:28:44.878769+00:00,arm64-darwin
71,raw_kyber_encapsulate,Kyber512,0.009624985978007317,4130.0,18.4,768,2026-03-27T13:28:44.878770+00:00,arm64-darwin
72,raw_kyber_encapsulate,Kyber512,0.009707990102469921,4130.0,18.4,768,2026-03-27T13:28:44.878770+00:00,arm64-darwin
73,raw_kyber_encapsulate,Kyber512,0.009749957825988531,4130.0,18.4,768,2026-03-27T13:28:44.878771+00:00,arm64-darwin
74,raw_kyber_encapsulate,Kyber512,0.00966701190918684,4130.0,18.4,768,2026-03-27T13:28:44.878772+00:00,arm64-darwin
75,raw_kyber_encapsulate,Kyber512,0.009791983757168055,4130.0,18.4,768,2026-03-27T13:28:44.878773+00:00,arm64-darwin
76,raw_kyber_encapsulate,Kyber512,0.009833951480686665,4130.0,18.4,768,2026-03-27T13:28:44.878774+00:00,arm64-darwin
77,raw_kyber_encapsulate,Kyber512,0.009833020158112049,4130.0,18.4,768,2026-03-27T13:28:44.878775+00:00,arm64-darwin
78,raw_kyber_encapsulate,Kyber512,0.009792041964828968,4130.0,18.4,768,2026-03-27T13:28:44.878776+00:00,arm64-darwin
79,raw_kyber_encapsulate,Kyber512,0.009624985978007317,4130.0,18.4,768,2026-03-27T13:28:44.878777+00:00,arm64-darwin
80,raw_kyber_encapsulate,Kyber512,0.009666022378951311,4130.0,18.4,768,2026-03-27T13:28:44.878778+00:00,arm64-darwin
81,raw_kyber_encapsulate,Kyber512,0.009707990102469921,4130.0,18.4,768,2026-03-27T13:28:44.878779+00:00,arm64-darwin
82,raw_kyber_encapsulate,Kyber512,0.00966701190918684,4130.0,18.4,768,2026-03-27T13:28:44.878779+00:00,arm64-darwin
83,raw_kyber_encapsulate,Kyber512,0.00970897963270545,4130.0,18.4,768,2026-03-27T13:28:44.878780+00:00,arm64-darwin
84,raw_kyber_encapsulate,Kyber512,0.00966701190918684,4130.0,18.4,768,2026-03-27T13:28:44.878781+00:00,arm64-darwin
85,raw_kyber_encapsulate,Kyber512,0.009791983757168055,4130.0,18.4,768,2026-03-27T13:28:44.878782+00:00,arm64-darwin
86,raw_kyber_encapsulate,Kyber512,0.009832961950451136,4130.0,18.4,768,2026-03-27T13:28:44.878783+00:00,arm64-darwin
87,raw_kyber_encapsulate,Kyber512,0.009624985978007317,4130.0,18.4,768,2026-03-27T13:28:44.878784+00:00,arm64-darwin
88,raw_kyber_encapsulate,Kyber512,0.009582960046827793,4130.0,18.4,768,2026-03-27T13:28:44.878785+00:00,arm64-darwin
89,raw_kyber_encapsulate,Kyber512,0.009624985978007317,4130.0,18.4,768,2026-03-27T13:28:44.878786+00:00,arm64-darwin
90,raw_kyber_encapsulate,Kyber512,0.009500014130026102,4130.0,18.4,768,2026-03-27T13:28:44.878787+00:00,arm64-darwin
91,raw_kyber_encapsulate,Kyber512,0.009790994226932526,4130.0,18.4,768,2026-03-27T13:28:44.878787+00:00,arm64-darwin
92,raw_kyber_encapsulate,Kyber512,0.009624985978007317,4130.0,18.4,768,2026-03-27T13:28:44.878788+00:00,arm64-darwin
93,raw_kyber_encapsulate,Kyber512,0.009708048310130835,4130.0,18.4,768,2026-03-27T13:28:44.878789+00:00,arm64-darwin
94,raw_kyber_encapsulate,Kyber512,0.009583018254488707,4130.0,18.4,768,2026-03-27T13:28:44.878790+00:00,arm64-darwin
95,raw_kyber_encapsulate,Kyber512,0.009584007784724236,4130.0,18.4,768,2026-03-27T13:28:44.878791+00:00,arm64-darwin
96,raw_kyber_encapsulate,Kyber512,0.009499955922365189,4130.0,18.4,768,2026-03-27T13:28:44.878792+00:00,arm64-darwin
97,raw_kyber_encapsulate,Kyber512,0.009584007784724236,4130.0,18.4,768,2026-03-27T13:28:44.878793+00:00,arm64-darwin
98,raw_kyber_encapsulate,Kyber512,0.009541981853544712,4130.0,18.4,768,2026-03-27T13:28:44.878794+00:00,arm64-darwin
99,raw_kyber_encapsulate,Kyber512,0.009583018254488707,4130.0,18.4,768,2026-03-27T13:28:44.878795+00:00,arm64-darwin
0,raw_kyber_decapsulate,Kyber512,0.009791983757168055,4384.0,0.0,32,2026-03-27T13:28:44.880077+00:00,arm64-darwin
1,raw_kyber_decapsulate,Kyber512,0.008958042599260807,4384.0,0.0,32,2026-03-27T13:28:44.880080+00:00,arm64-darwin
2,raw_kyber_decapsulate,Kyber512,0.008624978363513947,4384.0,0.0,32,2026-03-27T13:28:44.880081+00:00,arm64-darwin
3,raw_kyber_decapsulate,Kyber512,0.008417002391070127,4384.0,0.0,32,2026-03-27T13:28:44.880082+00:00,arm64-darwin
4,raw_kyber_decapsulate,Kyber512,0.008333008736371994,4384.0,0.0,32,2026-03-27T13:28:44.880083+00:00,arm64-darwin
5,raw_kyber_decapsulate,Kyber512,0.008375034667551517,4384.0,0.0,32,2026-03-27T13:28:44.880084+00:00,arm64-darwin
6,raw_kyber_decapsulate,Kyber512,0.008292030543088913,4384.0,0.0,32,2026-03-27T13:28:44.880085+00:00,arm64-darwin
7,raw_kyber_decapsulate,Kyber512,0.008333998266607523,4384.0,0.0,32,2026-03-27T13:28:44.880086+00:00,arm64-darwin
8,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880087+00:00,arm64-darwin
9,raw_kyber_decapsulate,Kyber512,0.008375034667551517,4384.0,0.0,32,2026-03-27T13:28:44.880088+00:00,arm64-darwin
10,raw_kyber_decapsulate,Kyber512,0.008333008736371994,4384.0,0.0,32,2026-03-27T13:28:44.880089+00:00,arm64-darwin
11,raw_kyber_decapsulate,Kyber512,0.008207978680729866,4384.0,0.0,32,2026-03-27T13:28:44.880090+00:00,arm64-darwin
12,raw_kyber_decapsulate,Kyber512,0.00829098280519247,4384.0,0.0,32,2026-03-27T13:28:44.880091+00:00,arm64-darwin
13,raw_kyber_decapsulate,Kyber512,0.008167000487446785,4384.0,0.0,32,2026-03-27T13:28:44.880092+00:00,arm64-darwin
14,raw_kyber_decapsulate,Kyber512,0.008333008736371994,4384.0,0.0,32,2026-03-27T13:28:44.880092+00:00,arm64-darwin
15,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880093+00:00,arm64-darwin
16,raw_kyber_decapsulate,Kyber512,0.008500006515532732,4384.0,0.0,32,2026-03-27T13:28:44.880094+00:00,arm64-darwin
17,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880095+00:00,arm64-darwin
18,raw_kyber_decapsulate,Kyber512,0.008291972335428,4384.0,0.0,32,2026-03-27T13:28:44.880096+00:00,arm64-darwin
19,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880097+00:00,arm64-darwin
20,raw_kyber_decapsulate,Kyber512,0.008374976459890604,4384.0,0.0,32,2026-03-27T13:28:44.880098+00:00,arm64-darwin
21,raw_kyber_decapsulate,Kyber512,0.010082963854074478,4384.0,0.0,32,2026-03-27T13:28:44.880099+00:00,arm64-darwin
22,raw_kyber_decapsulate,Kyber512,0.008707982487976551,4384.0,0.0,32,2026-03-27T13:28:44.880100+00:00,arm64-darwin
23,raw_kyber_decapsulate,Kyber512,0.008417002391070127,4384.0,0.0,32,2026-03-27T13:28:44.880101+00:00,arm64-darwin
24,raw_kyber_decapsulate,Kyber512,0.008416012860834599,4384.0,0.0,32,2026-03-27T13:28:44.880101+00:00,arm64-darwin
25,raw_kyber_decapsulate,Kyber512,0.008333998266607523,4384.0,0.0,32,2026-03-27T13:28:44.880102+00:00,arm64-darwin
26,raw_kyber_decapsulate,Kyber512,0.008207978680729866,4384.0,0.0,32,2026-03-27T13:28:44.880103+00:00,arm64-darwin
27,raw_kyber_decapsulate,Kyber512,0.008207978680729866,4384.0,0.0,32,2026-03-27T13:28:44.880104+00:00,arm64-darwin
28,raw_kyber_decapsulate,Kyber512,0.00820803688839078,4384.0,0.0,32,2026-03-27T13:28:44.880105+00:00,arm64-darwin
29,raw_kyber_decapsulate,Kyber512,0.00820803688839078,4384.0,0.0,32,2026-03-27T13:28:44.880106+00:00,arm64-darwin
30,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880107+00:00,arm64-darwin
31,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880108+00:00,arm64-darwin
32,raw_kyber_decapsulate,Kyber512,0.008374976459890604,4384.0,0.0,32,2026-03-27T13:28:44.880109+00:00,arm64-darwin
33,raw_kyber_decapsulate,Kyber512,0.008291041012853384,4384.0,0.0,32,2026-03-27T13:28:44.880109+00:00,arm64-darwin
34,raw_kyber_decapsulate,Kyber512,0.00820803688839078,4384.0,0.0,32,2026-03-27T13:28:44.880110+00:00,arm64-darwin
35,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880111+00:00,arm64-darwin
36,raw_kyber_decapsulate,Kyber512,0.008125032763928175,4384.0,0.0,32,2026-03-27T13:28:44.880112+00:00,arm64-darwin
37,raw_kyber_decapsulate,Kyber512,0.008084054570645094,4384.0,0.0,32,2026-03-27T13:28:44.880113+00:00,arm64-darwin
38,raw_kyber_decapsulate,Kyber512,0.008167000487446785,4384.0,0.0,32,2026-03-27T13:28:44.880114+00:00,arm64-darwin
39,raw_kyber_decapsulate,Kyber512,0.00820803688839078,4384.0,0.0,32,2026-03-27T13:28:44.880115+00:00,arm64-darwin
40,raw_kyber_decapsulate,Kyber512,0.00820803688839078,4384.0,0.0,32,2026-03-27T13:28:44.880116+00:00,arm64-darwin
41,raw_kyber_decapsulate,Kyber512,0.008207978680729866,4384.0,0.0,32,2026-03-27T13:28:44.880117+00:00,arm64-darwin
42,raw_kyber_decapsulate,Kyber512,0.00829098280519247,4384.0,0.0,32,2026-03-27T13:28:44.880117+00:00,arm64-darwin
43,raw_kyber_decapsulate,Kyber512,0.008291972335428,4384.0,0.0,32,2026-03-27T13:28:44.880118+00:00,arm64-darwin
44,raw_kyber_decapsulate,Kyber512,0.008249946404248476,4384.0,0.0,32,2026-03-27T13:28:44.880119+00:00,arm64-darwin
45,raw_kyber_decapsulate,Kyber512,0.008125032763928175,4384.0,0.0,32,2026-03-27T13:28:44.880120+00:00,arm64-darwin
46,raw_kyber_decapsulate,Kyber512,0.008124974556267262,4384.0,0.0,32,2026-03-27T13:28:44.880121+00:00,arm64-darwin
47,raw_kyber_decapsulate,Kyber512,0.008417002391070127,4384.0,0.0,32,2026-03-27T13:28:44.880122+00:00,arm64-darwin
48,raw_kyber_decapsulate,Kyber512,0.008374976459890604,4384.0,0.0,32,2026-03-27T13:28:44.880123+00:00,arm64-darwin
49,raw_kyber_decapsulate,Kyber512,0.00829098280519247,4384.0,0.0,32,2026-03-27T13:28:44.880124+00:00,arm64-darwin
50,raw_kyber_decapsulate,Kyber512,0.008292030543088913,4384.0,0.0,32,2026-03-27T13:28:44.880124+00:00,arm64-darwin
51,raw_kyber_decapsulate,Kyber512,0.008167000487446785,4384.0,0.0,32,2026-03-27T13:28:44.880125+00:00,arm64-darwin
52,raw_kyber_decapsulate,Kyber512,0.008291972335428,4384.0,0.0,32,2026-03-27T13:28:44.880126+00:00,arm64-darwin
53,raw_kyber_decapsulate,Kyber512,0.00820803688839078,4384.0,0.0,32,2026-03-27T13:28:44.880127+00:00,arm64-darwin
54,raw_kyber_decapsulate,Kyber512,0.008167000487446785,4384.0,0.0,32,2026-03-27T13:28:44.880128+00:00,arm64-darwin
55,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880129+00:00,arm64-darwin
56,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880130+00:00,arm64-darwin
57,raw_kyber_decapsulate,Kyber512,0.008167000487446785,4384.0,0.0,32,2026-03-27T13:28:44.880131+00:00,arm64-darwin
58,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880132+00:00,arm64-darwin
59,raw_kyber_decapsulate,Kyber512,0.008167000487446785,4384.0,0.0,32,2026-03-27T13:28:44.880132+00:00,arm64-darwin
60,raw_kyber_decapsulate,Kyber512,0.008167000487446785,4384.0,0.0,32,2026-03-27T13:28:44.880133+00:00,arm64-darwin
61,raw_kyber_decapsulate,Kyber512,0.008124974556267262,4384.0,0.0,32,2026-03-27T13:28:44.880134+00:00,arm64-darwin
62,raw_kyber_decapsulate,Kyber512,0.008207978680729866,4384.0,0.0,32,2026-03-27T13:28:44.880135+00:00,arm64-darwin
63,raw_kyber_decapsulate,Kyber512,0.00825000461190939,4384.0,0.0,32,2026-03-27T13:28:44.880137+00:00,arm64-darwin
64,raw_kyber_decapsulate,Kyber512,0.008207978680729866,4384.0,0.0,32,2026-03-27T13:28:44.880138+00:00,arm64-darwin
65,raw_kyber_decapsulate,Kyber512,0.00808399636298418,4384.0,0.0,32,2026-03-27T13:28:44.880139+00:00,arm64-darwin
66,raw_kyber_decapsulate,Kyber512,0.008124974556267262,4384.0,0.0,32,2026-03-27T13:28:44.880140+00:00,arm64-darwin
67,raw_kyber_decapsulate,Kyber512,0.008124974556267262,4384.0,0.0,32,2026-03-27T13:28:44.880141+00:00,arm64-darwin
68,raw_kyber_decapsulate,Kyber512,0.008167000487446785,4384.0,0.0,32,2026-03-27T13:28:44.880142+00:00,arm64-darwin
69,raw_kyber_decapsulate,Kyber512,0.008291972335428,4384.0,0.0,32,2026-03-27T13:28:44.880143+00:00,arm64-darwin
70,raw_kyber_decapsulate,Kyber512,0.008167000487446785,4384.0,0.0,32,2026-03-27T13:28:44.880143+00:00,arm64-darwin
71,raw_kyber_decapsulate,Kyber512,0.008125032763928175,4384.0,0.0,32,2026-03-27T13:28:44.880144+00:00,arm64-darwin
